playerID,adjusted_salary,age,career_length,bats,throws,POS,teamName,career_OPS,career_PA,Career_R,Career_H,Career_HR,career_RBI,Career_BB,Career_SO,Career_IBB,career_TB,career_WAR
fontemi01,623500.0,29.0,4.0,L,R,2B,Chicago Cubs,0.761,968,116,228,21,112,93,177,6,361,3.69
jacobmi02,4748750.0,28.0,4.0,L,R,1B,Kansas City Royals,0.789,2089,243,484,99,308,163,479,17,907,-2.31
lowelmi01,18125000.0,35.0,11.0,R,R,3B,Boston Red Sox,0.811,6256,748,1567,218,926,525,783,44,2616,24.9
mccoymi01,580000.0,28.0,0.0,R,R,OF,Colorado Rockies,0.0,6,1,0,0,0,0,2,0,0,-0.02
morsemi01,590150.0,27.0,4.0,R,R,OF,Washington Nationals,0.764,392,37,103,6,47,26,81,0,144,0.36
napolmi01,2900000.0,27.0,3.0,R,R,1B,Los Angeles Angels,0.851,1294,186,281,66,181,159,326,8,540,9.03
redmomi01,1377500.0,38.0,11.0,R,R,C,Minnesota Twins,0.706,2435,201,636,13,238,143,245,22,794,6.53
rivermi02,601750.0,32.0,8.0,R,R,C,Milwaukee Brewers,0.688,582,51,129,13,69,41,114,8,202,0.5700000000000001
sweenmi01,725000.0,35.0,14.0,R,R,1B,Seattle Mariners,0.854,5680,738,1502,207,883,508,592,61,2453,24.18
bradlmi01,10150000.0,31.0,9.0,B,R,OF,Chicago Cubs,0.821,3788,501,904,115,439,455,711,35,1466,16.86
jonesmi03,580000.0,31.0,0.0,R,R,OF,Los Angeles Dodgers,0.785,15,1,4,0,0,0,6,0,5,0.18
maiermi01,580725.0,27.0,3.0,L,R,OF,Kansas City Royals,0.652,509,54,111,3,40,47,98,2,144,0.5700000000000001
mclouna01,3625000.0,27.0,4.0,L,R,OF,Pittsburgh Pirates,0.796,2075,331,471,71,230,193,348,14,822,7.34
schiena01,581812.0,25.0,2.0,L,R,OF,San Francisco Giants,0.731,506,54,134,6,44,21,85,3,196,1.41
walkene01,580000.0,23.0,0.0,B,R,2B,Pittsburgh Pirates,0.497,40,5,7,0,0,4,11,0,8,-0.55
cruzne02,591702.0,28.0,4.0,R,R,OF,Texas Rangers,0.794,1126,145,260,55,158,96,265,9,482,3.61
evansni01,584350.0,23.0,1.0,R,R,OF,New York Mets,0.69,188,23,43,3,16,11,44,2,69,0.0
greenni01,797500.0,30.0,5.0,R,R,2B,Boston Red Sox,0.659,1108,140,234,16,94,76,261,2,345,0.1899999999999999
hundlni01,586380.0,25.0,1.0,R,R,C,San Diego Padres,0.683,505,44,108,13,54,39,128,1,175,1.55
johnsni01,7975000.0,30.0,8.0,L,L,1B,Washington Nationals,0.849,3116,409,693,89,379,487,523,42,1135,14.59
markani01,4857500.0,25.0,3.0,L,L,OF,Baltimore Orioles,0.837,2660,369,704,77,362,259,395,15,1112,16.96
puntoni01,5800000.0,31.0,8.0,B,R,2B,Minnesota Twins,0.646,2530,301,550,12,178,250,415,4,719,8.65
stavini01,580000.0,27.0,1.0,R,R,OF,St. Louis Cardinals,0.544,152,10,31,2,21,4,26,1,45,-1.16
swishni01,7830000.0,28.0,5.0,B,L,OF,New York Yankees,0.817,3119,437,639,133,406,439,665,30,1202,10.94
romerni01,580000.0,24.0,0.0,B,R,SS,Cleveland Guardians,0.343,15,2,2,0,0,1,5,0,2,-0.07
reimono01,580000.0,25.0,0.0,R,R,OF,Baltimore Orioles,0.831,411,49,100,15,45,47,77,1,167,2.64
garcino01,1450000.0,35.0,13.0,R,R,SS,Oakland Athletics,0.882,6116,927,1747,229,936,403,554,54,2908,44.29
morgany01,596675.0,28.0,2.0,L,L,OF,Pittsburgh Pirates,0.753,826,115,223,4,53,59,125,2,288,4.359999999999999
infanom01,2682500.0,27.0,7.0,R,R,2B,Atlanta Braves,0.701,2309,261,558,37,221,141,378,5,825,6.76
quintom01,591600.0,27.0,4.0,L,R,SS,Colorado Rockies,0.567,559,60,110,2,32,40,112,4,145,0.31
vizquom01,1450000.0,42.0,20.0,B,R,SS,Texas Rangers,0.693,11277,1378,2704,78,906,978,1007,25,3519,46.05
santoom01,580000.0,28.0,1.0,R,R,C,New York Mets,0.671,316,28,74,7,40,15,46,1,111,-0.03
cabreor01,5800000.0,34.0,12.0,R,R,SS,Oakland Athletics,0.72,7241,882,1818,114,761,469,635,26,2634,21.610000000000003
hudsoor01,4879072.0,31.0,7.0,B,R,2B,Los Angeles Dodgers,0.779,4117,493,1035,77,434,364,603,14,1580,27.24
salazos01,580000.0,31.0,7.0,R,R,OF,Baltimore Orioles,0.846,271,31,69,11,43,27,35,1,118,0.7200000000000001
sandopa01,582538.0,22.0,1.0,B,R,3B,San Francisco Giants,0.924,787,103,239,28,114,56,97,14,389,5.37
burrepa01,10150000.0,32.0,9.0,R,R,OF,Tampa Bay Rays,0.838,5864,700,1257,265,891,842,1392,49,2351,16.12
bakopa01,580000.0,37.0,11.0,L,R,C,Philadelphia Phillies,0.623,2471,195,508,24,195,233,589,36,700,-1.26
hoovepa01,580000.0,33.0,8.0,R,R,C,Philadelphia Phillies,0.544,80,4,20,0,6,2,26,1,21,-0.17
janispa01,580000.0,26.0,1.0,R,R,SS,Cincinnati Reds,0.582,381,41,69,2,22,33,58,1,98,0.6199999999999999
konerpa01,17400000.0,33.0,12.0,R,R,1B,Chicago White Sox,0.843,6893,882,1690,326,1045,661,984,50,2991,20.56
phillpa01,601750.0,32.0,5.0,R,R,C,Colorado Rockies,0.674,213,23,53,3,25,9,19,1,74,0.52
felizpe01,7250000.0,34.0,9.0,R,R,3B,Philadelphia Phillies,0.715,4115,451,976,135,558,217,622,17,1624,7.939999999999999
orrpe01,580000.0,30.0,4.0,L,R,2B,Washington Nationals,0.622,555,80,135,3,35,19,98,1,174,0.5499999999999999
polanpl01,6670000.0,33.0,11.0,R,R,2B,Detroit Tigers,0.762,6018,826,1671,90,579,314,391,10,2280,36.07
fieldpr01,10150000.0,25.0,4.0,L,R,1B,Milwaukee Brewers,0.931,2804,382,675,160,453,345,535,66,1310,10.75
furcara01,10875000.0,31.0,9.0,B,R,SS,Los Angeles Dodgers,0.758,5872,880,1493,92,465,529,747,18,2140,33.49
davisra01,594500.0,28.0,3.0,R,R,OF,Oakland Athletics,0.723,894,128,226,7,76,60,141,1,313,4.61
penara02,580000.0,23.0,0.0,B,R,3B,New York Yankees,0.7,121,17,33,1,10,5,20,0,44,-0.15
hernara02,12325000.0,33.0,10.0,R,R,C,Cincinnati Reds,0.744,4770,502,1118,142,639,366,605,15,1777,20.79
martira03,580000.0,36.0,11.0,R,R,SS,New York Mets,0.688,2206,223,512,29,242,170,267,14,717,-0.8199999999999998
santira01,1196250.0,29.0,7.0,B,R,SS,Detroit Tigers,0.65,1426,162,304,17,114,91,217,1,421,2.59
vazqura01,2718750.0,32.0,8.0,L,R,SS,Pittsburgh Pirates,0.678,2227,244,496,22,176,217,414,14,682,1.4200000000000002
ruizra01,580000.0,31.0,1.0,R,R,1B,Toronto Blue Jays,0.906,198,38,53,11,24,16,56,1,95,1.21
winnra01,13920000.0,35.0,11.0,B,R,OF,San Francisco Giants,0.762,6645,840,1710,106,637,505,973,22,2501,28.36
chavera01,725000.0,36.0,13.0,R,R,C,Toronto Blue Jays,0.57,725,48,157,7,65,31,115,6,207,0.0
ibanera01,10391666.0,37.0,13.0,L,R,OF,Philadelphia Phillies,0.825,5866,788,1506,216,887,502,906,63,2537,21.92
johnsre02,4350000.0,32.0,6.0,R,R,OF,Chicago Cubs,0.755,2862,394,728,52,306,151,479,9,1061,10.17
willire03,652500.0,28.0,3.0,B,R,OF,Los Angeles Angels,0.674,804,123,176,0,49,106,136,2,205,-0.2700000000000001
brignre01,580580.0,23.0,1.0,B,R,SS,Tampa Bay Rays,0.679,104,11,25,1,6,4,25,0,40,-0.22
gorecre01,580000.0,28.0,0.0,R,R,OF,Atlanta Braves,0.422,27,6,5,0,3,1,12,0,5,-0.27
aurilri01,1450000.0,37.0,14.0,R,R,SS,San Francisco Giants,0.761,6278,745,1576,186,756,450,861,22,2479,18.18
ankieri01,4096250.0,29.0,10.0,L,L,OF,St. Louis Cardinals,0.763,1153,155,262,49,157,87,269,7,472,4.13
weeksri01,3552500.0,26.0,6.0,R,R,2B,Milwaukee Brewers,0.766,2069,334,435,60,182,227,464,8,732,7.15
johnsro07,580000.0,26.0,2.0,R,R,C,Seattle Mariners,0.589,325,24,60,3,29,26,66,1,92,-0.06
quinlro01,1595000.0,32.0,6.0,R,R,1B,Los Angeles Angels,0.734,1160,130,303,25,119,67,181,2,440,1.6999999999999995
andinro01,580000.0,25.0,4.0,R,R,2B,Baltimore Orioles,0.556,374,42,73,4,22,25,86,2,100,-0.6100000000000001
cancero01,580000.0,33.0,10.0,R,R,C,New York Mets,0.547,102,10,20,1,10,5,18,0,27,-0.2699999999999999
canoro01,8700000.0,26.0,4.0,L,R,2B,New York Yankees,0.819,3036,406,875,87,394,129,335,14,1369,15.41
diazro01,580000.0,25.0,1.0,R,R,C,Pittsburgh Pirates,0.659,148,9,39,1,20,3,11,0,49,0.54
baldero01,725000.0,27.0,6.0,R,R,OF,Boston Red Sox,0.768,2040,278,526,59,257,101,383,8,837,10.18
barajro01,3625000.0,33.0,10.0,R,R,C,Toronto Blue Jays,0.692,2747,299,601,92,355,143,444,16,1028,3.46
bernaro01,580000.0,25.0,1.0,L,L,OF,Washington Nationals,0.562,91,11,17,0,2,10,22,0,21,-0.2
belliro01,2755000.0,34.0,11.0,R,R,2B,Washington Nationals,0.757,5456,661,1342,112,582,470,762,15,2042,21.13
cedenro02,1192625.0,26.0,4.0,R,R,SS,Seattle Mariners,0.626,1353,138,299,23,126,62,258,10,431,-2.63
pauliro01,638000.0,28.0,4.0,R,R,C,Miami Marlins,0.723,1376,126,349,27,155,104,230,8,491,5.119999999999999
gloadro01,2755000.0,33.0,9.0,L,L,1B,Miami Marlins,0.736,1563,176,405,28,192,96,186,11,584,-0.29
adamsru01,580000.0,28.0,5.0,L,R,SS,Toronto Blue Jays,0.685,993,125,218,17,113,85,118,2,329,-6.938893903907227e-17
branyru01,2030000.0,33.0,11.0,L,R,3B,Seattle Mariners,0.822,2824,347,568,164,396,339,946,27,1193,9.28
martiru01,5655000.0,26.0,3.0,R,R,C,Los Angeles Dodgers,0.775,2326,302,556,49,274,271,309,26,819,13.97
ryalru01,580000.0,26.0,0.0,R,R,OF,Arizona Diamondbacks,0.946,68,11,16,3,9,6,21,1,35,0.6
buddery01,580000.0,29.0,2.0,R,R,C,Los Angeles Angels,0.304,24,0,3,0,1,0,8,0,4,-0.49
churcry01,4060000.0,30.0,5.0,L,L,OF,New York Mets,0.786,1890,226,456,51,242,172,394,14,739,9.33
doumiry01,3117500.0,28.0,4.0,B,R,C,Pittsburgh Pirates,0.78,1483,175,366,46,191,91,253,14,601,6.789999999999999
freelry01,5800000.0,33.0,8.0,R,R,OF,Baltimore Orioles,0.723,2274,306,532,22,122,222,350,1,732,8.77
garkory01,646845.0,28.0,4.0,R,R,1B,Cleveland Guardians,0.792,1714,190,424,55,247,122,268,3,670,4.359999999999999
hanigry01,580000.0,28.0,2.0,R,R,C,Cincinnati Reds,0.703,402,34,92,5,22,48,42,9,118,1.32
howarry01,21750000.0,29.0,5.0,L,L,1B,Philadelphia Phillies,0.962,3145,465,750,222,640,406,878,105,1574,17.05
langery01,580000.0,29.0,7.0,L,L,OF,Seattle Mariners,0.711,1263,152,250,27,115,155,312,15,409,2.56
ludwiry01,5365000.0,30.0,7.0,R,L,OF,St. Louis Cardinals,0.833,1863,247,450,87,306,157,423,8,819,8.620000000000001
raburry01,594500.0,28.0,5.0,R,R,OF,Detroit Tigers,0.79,669,102,165,24,93,52,157,4,281,1.98
roberry01,580000.0,28.0,3.0,R,R,3B,Arizona Diamondbacks,0.751,382,44,87,8,26,43,67,1,132,2.03
rohliry01,580000.0,25.0,1.0,R,R,3B,San Francisco Giants,0.347,53,2,6,0,6,2,14,0,10,-0.63
spilbry01,601750.0,29.0,4.0,R,R,OF,Colorado Rockies,0.793,1158,159,287,29,157,114,196,1,450,1.54
sweenry01,594500.0,24.0,3.0,L,L,OF,Oakland Athletics,0.728,1051,127,269,12,108,82,146,4,367,4.27
theriry01,725000.0,29.0,4.0,R,R,SS,Chicago Cubs,0.725,2108,283,538,14,153,191,221,3,689,6.23
zimmery01,4821250.0,24.0,4.0,R,R,3B,Washington Nationals,0.825,2626,350,672,91,364,228,447,20,1130,18.25
fuldsa01,582175.0,27.0,2.0,L,L,OF,Chicago Cubs,0.791,124,20,29,1,2,20,13,1,40,0.61
hairssc01,1812500.0,29.0,5.0,R,R,OF,San Diego Padres,0.758,1520,170,351,58,162,101,321,2,632,4.75
podsesc01,72500.0,33.0,8.0,L,L,OF,Chicago White Sox,0.721,3535,481,876,35,249,287,512,6,1206,7.13
rolensc01,16856250.0,34.0,13.0,R,R,3B,Toronto Blue Jays,0.868,7382,1088,1810,283,1129,809,1230,54,3177,63.82
rodrise01,587250.0,24.0,1.0,R,R,2B,Los Angeles Angels,0.609,216,22,39,5,14,17,62,0,64,-0.12
smithse01,584350.0,26.0,2.0,L,L,OF,Colorado Rockies,0.874,518,78,131,19,70,61,91,3,225,2.21
robinsh01,580000.0,24.0,0.0,R,R,OF,St. Louis Cardinals,0.511,26,1,6,0,1,0,2,0,7,-0.26
victosh01,4531250.0,28.0,6.0,R,R,OF,Philadelphia Phillies,0.775,2395,365,611,44,224,173,276,4,920,13.35
riggash01,600155.0,28.0,3.0,R,R,C,Tampa Bay Rays,0.622,209,27,38,7,28,16,41,0,67,-0.0799999999999999
duncash01,580000.0,29.0,2.0,R,R,OF,New York Yankees,0.701,163,24,32,8,24,15,38,0,60,-0.02
choosh01,609435.0,26.0,4.0,L,L,OF,Cleveland Guardians,0.877,1275,184,323,37,180,145,288,12,536,10.33
schumsk01,623500.0,29.0,4.0,L,R,OF,St. Louis Cardinals,0.755,1454,203,399,15,103,114,157,5,530,3.67
tagucso01,580000.0,39.0,7.0,R,R,OF,Chicago Cubs,0.717,1524,197,382,19,163,102,195,5,527,2.17
drewst01,2175000.0,26.0,3.0,L,R,SS,Arizona Diamondbacks,0.771,2103,249,512,50,215,164,346,22,844,7.65
holmst01,580000.0,29.0,1.0,R,R,C,San Francisco Giants,0.76,107,11,24,1,6,12,16,1,36,-0.16
pearcst01,590875.0,26.0,2.0,R,R,OF,Pittsburgh Pirates,0.696,378,38,81,8,37,31,77,0,134,0.25
teagata01,581450.0,25.0,1.0,R,R,C,Texas Rangers,0.752,271,36,58,12,41,19,95,0,112,1.35
evanste01,580000.0,27.0,2.0,R,R,OF,Los Angeles Angels,0.583,20,5,3,1,3,2,6,0,6,0.05
heltoto01,24070000.0,35.0,12.0,L,L,1B,Colorado Rockies,0.994,7764,1222,2134,325,1202,1130,883,175,3686,59.01
everito01,580000.0,26.0,0.0,R,R,1B,Oakland Athletics,0.667,97,13,19,2,7,8,17,1,31,-0.6
manzeto01,580000.0,26.0,0.0,R,R,SS,Houston Astros,0.4,5,0,1,0,0,0,4,0,1,-0.06
abreuto01,580000.0,24.0,2.0,B,R,2B,Los Angeles Dodgers,0.714,189,19,47,2,18,10,23,1,69,1.23
clarkto02,1160000.0,37.0,14.0,B,R,1B,Arizona Diamondbacks,0.824,5120,629,1188,251,824,527,1209,55,2196,12.3
graffto01,580000.0,37.0,13.0,R,R,2B,Cleveland Guardians,0.729,3161,442,746,58,302,275,486,12,1107,15.07
gwynnto02,587250.0,26.0,3.0,L,R,OF,San Diego Padres,0.657,715,82,166,2,36,66,111,3,207,2.53
penato02,616250.0,28.0,3.0,R,R,SS,Kansas City Royals,0.548,870,95,189,4,66,20,150,3,249,-0.93
hunteto01,26100000.0,33.0,12.0,R,R,OF,Los Angeles Angels,0.802,6008,831,1506,235,879,416,1070,42,2591,35.81
bucktr01,594500.0,25.0,2.0,L,R,OF,Oakland Athletics,0.771,621,68,140,17,69,60,124,2,237,2.7299999999999995
hafnetr01,16675000.0,32.0,7.0,L,R,1B,Cleveland Guardians,0.913,3390,478,803,163,553,447,678,62,1503,20.14
ishiktr01,581450.0,25.0,3.0,L,L,1B,San Francisco Giants,0.732,492,62,118,12,58,40,122,4,179,1.33
snidetr01,582030.0,21.0,1.0,L,L,OF,Toronto Blue Jays,0.761,356,43,80,11,42,34,101,1,135,1.11
oeltjtr01,580000.0,26.0,0.0,L,L,OF,Arizona Diamondbacks,0.707,73,11,17,3,4,1,13,0,32,0.26
crowetr01,580000.0,25.0,0.0,B,R,OF,Cleveland Guardians,0.611,202,22,43,1,17,11,39,0,61,-0.41
glaustr01,17598650.0,32.0,11.0,R,R,3B,St. Louis Cardinals,0.856,5872,837,1276,304,879,791,1277,38,2483,37.82
tulowtr01,1450000.0,24.0,3.0,R,R,SS,Colorado Rockies,0.831,1839,268,460,65,243,178,323,15,771,13.72
hulettu01,580000.0,26.0,1.0,L,R,2B,Kansas City Royals,0.524,75,6,13,1,3,6,23,0,17,-0.71
wiggity01,3625000.0,31.0,7.0,R,R,3B,Baltimore Orioles,0.78,3431,394,846,121,425,241,591,13,1413,4.029999999999999
colvity01,580000.0,23.0,0.0,L,L,OF,Chicago Cubs,0.426,20,1,3,0,2,2,5,0,3,0.3
flowety01,580000.0,23.0,0.0,R,R,C,Chicago White Sox,0.6,20,3,3,0,0,3,8,0,4,-0.01
greenty02,580000.0,25.0,0.0,R,R,2B,St. Louis Cardinals,0.594,116,9,24,2,7,4,32,0,35,0.06
wellsve01,6796875.0,30.0,10.0,R,R,OF,Toronto Blue Jays,0.799,5317,710,1368,192,725,356,678,18,2293,24.68
martivi01,8555000.0,30.0,7.0,B,R,C,Cleveland Guardians,0.837,3686,445,971,111,559,371,430,47,1511,20.59
guerrvl01,21750000.0,34.0,13.0,R,R,OF,Los Angeles Angels,0.954,7826,1185,2249,407,1318,685,869,242,3978,57.45
helmswe01,1377500.0,33.0,11.0,R,R,3B,Miami Marlins,0.741,2616,245,617,71,329,183,576,12,984,-0.14
nievewi01,645250.0,31.0,7.0,R,R,C,Washington Nationals,0.575,597,43,127,2,57,36,100,6,159,-0.93
castiwi01,580000.0,25.0,1.0,B,R,OF,Cincinnati Reds,0.676,37,6,11,0,2,1,5,0,12,-0.08
ramirwi01,580000.0,23.0,0.0,R,R,OF,Detroit Tigers,1.203,13,6,4,1,3,1,3,0,9,0.02
venabwi01,583335.0,26.0,1.0,L,L,OF,San Diego Padres,0.754,448,54,104,14,48,38,110,3,172,1.7200000000000002
bloomwi01,2030000.0,31.0,7.0,R,R,OF,Kansas City Royals,0.65,1857,243,445,10,127,131,304,3,560,2.8
harriwi01,2175000.0,31.0,8.0,L,R,OF,Washington Nationals,0.682,2223,299,475,27,155,234,370,3,679,5.76
aybarwi01,1413750.0,26.0,4.0,B,R,3B,Tampa Bay Rays,0.763,1081,115,253,27,114,112,145,5,393,2.69
taverwi01,3262500.0,27.0,5.0,R,R,OF,Cincinnati Reds,0.649,2607,351,655,8,124,134,384,1,780,5.42
betemwi01,1885000.0,27.0,8.0,B,R,3B,Chicago White Sox,0.756,1275,147,295,42,154,113,327,10,494,0.77
valdewi01,580000.0,31.0,5.0,R,R,SS,New York Mets,0.564,369,40,76,1,27,22,53,0,100,1.07
balenwl01,587250.0,24.0,2.0,R,R,OF,Seattle Mariners,0.655,559,54,113,15,52,44,149,2,191,0.5000000000000002
toregwy01,580000.0,26.0,0.0,R,R,C,Cleveland Guardians,0.463,60,1,9,0,6,6,12,0,10,-0.32
nadyxa01,9497500.0,30.0,9.0,R,R,OF,New York Yankees,0.793,2463,290,632,87,325,144,449,12,1033,5.98
paulxa01,580000.0,24.0,0.0,L,R,OF,Los Angeles Dodgers,0.812,16,3,3,1,1,2,4,0,7,0.08
molinya01,4803125.0,26.0,5.0,R,R,C,St. Louis Cardinals,0.692,2458,189,596,35,263,178,202,19,808,8.22
torreyo01,5437500.0,30.0,8.0,R,R,C,Colorado Rockies,0.705,1987,206,454,38,235,139,348,14,695,3.87
escobyu01,616250.0,26.0,2.0,R,R,SS,Atlanta Braves,0.801,1546,214,410,29,164,143,168,8,580,10.15
betanyu01,3335000.0,27.0,4.0,R,R,SS,Seattle Mariners,0.688,2469,270,641,31,229,81,212,3,911,2.06
paganan01,833750.0,27.0,3.0,B,R,OF,New York Mets,0.774,829,115,211,15,84,61,134,2,333,5.19
ellisaj01,564000.0,29.0,2.0,R,R,C,Los Angeles Dodgers,0.634,141,7,31,0,17,14,21,1,36,0.1
pierzaj01,9517500.0,33.0,12.0,L,R,C,Chicago White Sox,0.748,5209,575,1379,120,605,207,588,50,2056,18.75
cunniaa01,564000.0,24.0,2.0,R,R,OF,San Diego Padres,0.678,291,30,66,3,35,16,68,2,100,0.05
hillaa01,5640000.0,28.0,5.0,R,R,2B,Toronto Blue Jays,0.752,3213,398,792,90,364,216,423,9,1251,17.93
milesaa01,3807000.0,33.0,7.0,B,R,2B,St. Louis Cardinals,0.675,2574,298,668,16,184,137,245,15,839,0.4900000000000002
rowanaa01,19176000.0,32.0,9.0,R,R,OF,San Francisco Giants,0.777,4466,579,1116,132,515,251,830,22,1789,20.23
dunnad01,16920000.0,30.0,9.0,L,R,OF,Washington Nationals,0.902,6065,865,1246,354,880,990,1632,107,2594,18.35
everead01,2185500.0,33.0,9.0,R,R,SS,Detroit Tigers,0.642,3003,325,655,40,282,169,441,14,939,12.81
jonesad01,655650.0,24.0,4.0,R,R,OF,Baltimore Orioles,0.746,1801,242,457,50,208,88,363,4,713,8.05
kennead01,1762500.0,34.0,11.0,L,R,2B,Washington Nationals,0.717,5445,624,1355,71,517,356,739,39,1905,20.59
larocad01,6345000.0,30.0,6.0,L,L,1B,Arizona Diamondbacks,0.827,3845,477,933,161,569,354,860,41,1676,7.890000000000001
lindad01,775500.0,26.0,4.0,L,L,1B,Toronto Blue Jays,0.795,1992,240,497,80,280,133,390,13,867,3.94
mooread01,565410.0,26.0,1.0,R,R,C,Seattle Mariners,0.526,242,16,45,5,17,8,70,1,67,-0.41
rosalad01,578100.0,27.0,2.0,R,R,2B,Oakland Athletics,0.662,575,54,124,11,52,46,115,0,182,1.1
beltrad01,12690000.0,31.0,12.0,R,R,3B,Boston Red Sox,0.79,7518,912,1889,278,1008,518,1166,65,3176,52.41
gonzaad01,6873750.0,28.0,6.0,L,L,1B,San Diego Padres,0.875,3631,488,900,168,525,415,661,95,1606,19.63
iwamuak01,6838500.0,31.0,3.0,L,R,2B,Pittsburgh Pirates,0.72,1755,222,413,16,117,183,330,3,579,4.5200000000000005
pujolal01,20580294.0,30.0,9.0,R,R,1B,St. Louis Cardinals,1.05,6782,1186,1900,408,1230,914,646,236,3580,81.37
callaal01,648600.0,27.0,4.0,B,R,3B,Kansas City Royals,0.72,1672,173,428,21,158,115,127,7,604,3.88
gonzaal03,585855.0,27.0,3.0,R,R,2B,Washington Nationals,0.623,641,66,150,2,49,30,72,1,196,-0.4800000000000001
escobal02,571755.0,23.0,2.0,R,R,SS,Milwaukee Brewers,0.633,690,79,159,5,52,40,89,7,213,0.8800000000000001
deazaal01,564000.0,26.0,3.0,L,L,OF,Chicago White Sox,0.611,217,27,47,0,13,12,46,1,63,0.48
avilaal01,570909.0,23.0,1.0,L,R,C,Detroit Tigers,0.71,405,37,84,12,45,46,89,0,136,0.6399999999999999
coraal01,2608500.0,34.0,12.0,L,R,SS,New York Mets,0.652,3653,348,793,35,280,236,400,33,1108,7.01
gordoal01,1621500.0,26.0,3.0,L,R,OF,Kansas City Royals,0.733,1642,194,352,45,161,162,362,10,584,4.640000000000001
preslal01,564000.0,24.0,0.0,L,L,OF,Pittsburgh Pirates,0.596,25,2,6,0,0,1,8,0,7,-0.17
riosal01,14382000.0,29.0,6.0,R,R,OF,Chicago White Sox,0.777,4125,551,1065,105,492,268,689,12,1688,23.14
rodrial01,46530000.0,34.0,16.0,R,R,SS,New York Yankees,0.958,10206,1757,2672,613,1831,1119,1836,87,5043,109.5
ramiral03,1727250.0,28.0,2.0,R,R,SS,Chicago White Sox,0.751,1741,219,454,54,215,94,209,8,691,9.51
casilal01,616875.0,25.0,4.0,B,R,2B,Minnesota Twins,0.633,1073,125,239,8,96,77,128,0,313,-0.01
soriaal01,26790000.0,34.0,11.0,R,R,OF,Chicago Cubs,0.835,6408,928,1634,314,839,383,1310,55,3004,24.9
craigal01,564000.0,25.0,0.0,R,R,OF,St. Louis Cardinals,0.71,124,12,28,4,18,9,26,1,47,0.09
hernaan01,564000.0,27.0,5.0,B,R,2B,Cleveland Guardians,0.614,703,69,155,4,60,55,107,2,202,-0.15
ethiean01,8107500.0,28.0,4.0,L,L,OF,Los Angeles Dodgers,0.854,2814,353,722,98,384,270,451,35,1217,10.55
torrean02,600660.0,32.0,8.0,B,R,OF,San Francisco Giants,0.751,1025,147,231,23,99,89,230,2,395,5.57
mccutan01,595725.0,23.0,1.0,R,R,OF,Pittsburgh Pirates,0.824,1146,168,287,28,110,124,172,3,460,6.16
rominan01,564000.0,24.0,0.0,B,R,SS,Los Angeles Angels,0.182,12,0,1,0,0,0,4,0,1,-0.28
jonesan01,705000.0,33.0,14.0,R,R,OF,Chicago White Sox,0.826,8173,1150,1840,407,1222,834,1615,68,3501,61.59
blancan01,719100.0,26.0,6.0,B,R,2B,Texas Rangers,0.638,572,56,134,1,44,29,63,4,171,0.78
larocan01,635910.0,26.0,3.0,R,R,3B,Pittsburgh Pirates,0.642,1228,123,244,22,108,113,188,7,367,0.0500000000000002
martean01,582894.0,26.0,5.0,R,R,3B,Cleveland Guardians,0.635,924,85,183,20,96,67,177,1,300,-0.98
ramirar01,23617500.0,32.0,12.0,R,R,3B,Chicago Cubs,0.839,6332,793,1615,289,1029,458,889,45,2856,22.54
diazar01,564000.0,23.0,0.0,R,R,SS,Pittsburgh Pirates,0.579,36,0,8,0,2,3,10,1,9,-0.42
cabreas01,626886.0,24.0,3.0,B,R,SS,Cleveland Guardians,0.741,1610,198,402,18,166,132,255,3,557,10.22
huffau01,4230000.0,33.0,10.0,L,R,1B,San Francisco Giants,0.821,6112,754,1556,229,838,508,805,73,2618,20.53
ojedaau01,1163250.0,35.0,10.0,B,R,2B,Arizona Diamondbacks,0.633,1237,135,249,7,81,119,115,11,332,3.24
jacksau01,564000.0,23.0,0.0,R,R,OF,Detroit Tigers,0.745,675,103,181,4,41,47,170,4,247,5.07
kearnau01,1057500.0,30.0,8.0,R,R,OF,Cleveland Guardians,0.776,3799,480,843,115,471,431,798,18,1388,13.46
uptonbj01,4230000.0,25.0,6.0,R,R,OF,Tampa Bay Rays,0.758,2790,378,633,67,288,314,690,9,1006,9.62
francbe01,662700.0,28.0,3.0,R,R,OF,Philadelphia Phillies,0.775,1221,157,288,39,140,95,223,1,487,4.66
reverbe01,564000.0,22.0,0.0,L,R,OF,Minnesota Twins,0.412,30,1,5,0,2,2,5,0,5,-0.41
zobribe01,617721.0,29.0,4.0,B,R,2B,Tampa Bay Rays,0.767,1784,218,384,52,223,221,295,7,640,12.4
molinbe01,6345000.0,35.0,12.0,R,R,C,San Francisco Giants,0.718,5159,457,1317,144,711,208,471,26,1978,10.69
hallbi03,12020250.0,30.0,8.0,R,R,3B,Boston Red Sox,0.753,3461,424,786,122,425,270,901,12,1391,11.03
butlebi03,662700.0,24.0,3.0,R,R,1B,Kansas City Royals,0.816,2188,237,590,55,278,187,293,16,902,5.88
dewitbl01,578100.0,24.0,2.0,L,R,2B,Los Angeles Dodgers,0.713,970,96,222,16,108,95,161,17,324,2.06
abreubo01,12690000.0,36.0,14.0,L,R,OF,Los Angeles Angels,0.888,9084,1358,2257,276,1265,1341,1650,107,3723,59.56
crosbbo01,1410000.0,30.0,7.0,R,R,SS,Pittsburgh Pirates,0.676,2846,329,605,62,276,241,516,4,953,5.43
